,amt,category,merchant,merch_long,merch_lat,state,gender,new_unix,is_fraud
321661,9.61,2,399,-122.80632,48.161534,47,0,1559527546,1
321676,304.72,4,428,-75.954,40.290884000000005,38,0,1559527908,1
321677,10.32,2,55,-76.43698499999999,39.189721,38,0,1559527914,1
321735,313.17,4,147,-123.130516,47.815548,47,0,1559529559,1
322956,868.37,8,342,-76.71504499999999,38.970591,38,0,1559562485,1
323566,1157.26,12,277,-75.205151,41.961767,34,1,1559574009,1
324748,957.11,11,70,-74.048247,42.062776,34,1,1559596185,1
324775,1288.29,12,201,-75.569016,41.657038,34,1,1559596707,1
324799,242.6,6,512,-121.459584,47.794046,47,0,1559597130,1
324812,1024.15,11,649,-77.463285,39.793504,38,0,1559597390,1
324818,19.36,7,373,-81.613596,39.130833,35,0,1559597524,1
324856,852.93,8,354,-75.801192,42.904186,34,1,1559598290,1
324872,1179.99,11,604,-76.71424499999999,38.784501,38,0,1559598573,1
324983,1067.28,11,630,-74.059431,41.615967,34,1,1559600851,1
325002,788.66,12,491,-122.159966,48.80396,47,0,1559601248,1
325052,356.81,0,167,-76.890024,40.384649,38,0,1559602473,1
325095,852.22,11,504,-122.371485,48.341379,47,0,1559604623,1
325118,299.5,4,345,-76.439114,40.746833,38,0,1559606392,1
325135,367.51,4,86,-77.253398,40.76229,38,0,1559607353,1
325164,853.03,11,237,-76.996374,40.993509,38,0,1559609263,1
325170,391.79,4,645,-82.692762,39.115023,35,0,1559609414,1
325208,851.05,9,641,-76.38829399999999,39.421582,38,0,1559611545,1
325269,970.12,11,510,-122.717004,47.664681,47,0,1559615723,1
325857,10.13,13,335,-76.65710200000001,39.82733,38,0,1559650832,1
326260,504.66,0,320,-77.340537,40.56783,38,0,1559665813,1
326541,781.52,8,269,-78.002425,42.67041,34,1,1559676712,1
326711,1067.64,11,486,-78.098339,44.177164000000005,34,1,1559682437,1
326764,22.31,7,652,-75.91986899999999,39.988016,38,0,1559684235,1
326811,50.65,10,220,-77.398938,43.849806,34,1,1559685999,1
326812,893.23,8,271,-76.361007,39.82106,38,0,1559686109,1
326816,257.59,6,69,-81.81518299999999,39.437248,35,0,1559686317,1
326849,768.47,12,284,-78.817926,44.164627,34,1,1559687401,1
326869,24.21,7,612,-122.783734,48.038998,47,0,1559688013,1
326961,895.66,11,347,-76.213549,39.887227,38,0,1559693595,1
327003,343.14,4,533,-78.211704,43.976078,34,1,1559695368,1
327062,331.18,4,308,-78.102174,42.64021,34,1,1559698669,1
328290,1.18,13,9,-78.746427,42.606348,34,1,1559753161,1
328733,856.89,12,17,-79.241213,43.809484000000005,34,1,1559768483,1
328735,110.8,1,576,-76.92580500000001,39.367018,38,0,1559768515,1
328741,107.33,1,334,-76.76307800000001,40.567973,38,0,1559768792,1
328746,18.04,5,380,-75.710258,40.712384,38,0,1559769039,1
328778,20.19,10,262,-77.127459,39.370998,38,0,1559770467,1
328829,766.25,12,403,-78.07271,42.313429,34,1,1559771889,1
328849,336.2,4,29,-77.48903,43.015227,34,1,1559772430,1
328910,891.97,11,31,-79.20259399999999,42.536425,34,1,1559774147,1
329138,296.97,4,270,-85.516787,31.392889,10,0,1559784556,1
329945,788.2,8,327,-84.368847,30.862789000000003,10,0,1559821212,1
331150,782.76,8,290,-84.869137,32.226482,10,0,1559855637,1
331197,21.34,10,371,-84.49799499999999,31.829295,10,0,1559856919,1
331291,955.18,11,337,-84.164753,31.464339,10,0,1559859966,1
331364,337.74,4,678,-85.536411,32.478790999999994,10,0,1559861927,1
333570,817.35,12,22,-84.323137,31.00676,10,0,1559944847,1
333664,942.65,12,601,-84.44843900000001,31.158852000000003,10,0,1559948255,1
337194,1061.96,11,510,-75.554358,45.28288,34,0,1560040462,1
337260,11.0,2,92,-74.069358,45.140473,34,0,1560042010,1
337354,1045.27,11,347,-75.553276,45.517872,34,0,1560044627,1
337408,329.36,4,25,-75.458364,44.904326,34,0,1560046289,1
339489,108.74,1,686,-74.034215,45.198956,34,0,1560095744,1
340532,265.37,6,362,-75.105312,44.032869,34,0,1560114348,1
340641,20.33,7,66,-75.08899,44.961605,34,0,1560116334,1
340861,301.59,6,456,-74.58315400000001,44.931502,34,0,1560120627,1
340932,320.0,4,494,-97.595237,37.37966,16,0,1560122206,1
340981,11.18,2,559,-74.45150600000001,39.199761,20,0,1560123617,1
341194,333.78,4,428,-74.296547,37.802636,20,0,1560129459,1
341195,304.45,4,608,-97.604341,36.814324,16,0,1560129466,1
341248,8.58,3,280,-82.663827,40.150082,35,1,1560131586,1
341307,890.74,12,429,-74.361571,43.917684,34,0,1560133238,1
341325,11.62,2,117,-74.35677,38.147408,20,0,1560133705,1
341795,10.34,2,208,-74.52309,43.683303,34,0,1560146539,1
342170,970.96,11,193,-74.279168,45.551964,34,0,1560157748,1
342901,899.8,8,623,-97.093317,37.548828,16,0,1560173458,1
344311,929.38,12,224,-76.096705,37.958904,20,0,1560200505,1
344315,21.48,7,562,-75.119635,44.066790000000005,34,0,1560200639,1
344350,23.5,5,540,-74.315282,38.572456,20,0,1560201126,1
344400,539.05,0,190,-76.152292,38.101187,20,0,1560201819,1
344448,9.51,9,191,-82.425481,40.358279,35,1,1560202584,1
344488,750.14,8,149,-97.432638,36.589668,16,0,1560203238,1
344489,19.87,7,546,-74.914589,44.125285,34,0,1560203247,1
344490,22.16,7,369,-84.99793100000001,29.420276,9,0,1560203272,1
344491,9.25,13,634,-96.773594,36.573358,16,0,1560203277,1
344501,18.99,7,228,-75.129038,44.405909,34,0,1560203435,1
344567,1239.22,12,131,-83.670446,39.497453,35,1,1560204649,1
344578,737.68,8,475,-83.610962,40.883574,35,1,1560204815,1
344583,968.96,12,400,-84.25734,28.936476000000003,9,0,1560204872,1
344662,882.67,12,17,-74.549486,38.997892,20,0,1560206332,1
344697,1039.1,11,630,-83.26698,40.841864,35,1,1560206912,1
344725,283.75,6,581,-75.32957900000001,38.578251,20,0,1560207567,1
344770,797.69,9,244,-83.881373,30.697543,9,0,1560209974,1
344797,8.93,2,99,-82.842966,40.774938,35,1,1560211473,1
344854,1018.93,11,604,-75.255714,38.95421,20,0,1560214788,1
344925,1001.09,11,503,-74.81494599999999,39.37581,20,0,1560219563,1
345268,352.73,4,20,-85.294001,29.586102,9,0,1560239003,1
345974,129.24,1,348,-74.33586600000001,38.953726,20,0,1560270464,1
346084,984.82,8,448,-97.230261,37.925149,16,0,1560274937,1
346217,1055.7,11,295,-81.842398,39.536193,35,1,1560280188,1
346309,261.05,6,435,-84.494646,30.317238,9,0,1560283992,1
346455,959.67,12,659,-85.590047,30.643148,9,0,1560288818,1
346509,5.49,7,565,-97.332747,36.360181,16,0,1560290821,1
346530,20.81,5,611,-83.60910200000001,30.176341,9,0,1560291787,1
346538,136.14,1,283,-83.833639,29.699383,9,0,1560291996,1
346565,955.86,11,555,-96.122288,36.372526,16,0,1560293062,1
349467,288.7,4,196,-88.862057,34.258986,25,0,1560416129,1
350857,49.24,9,83,-89.37818100000001,33.699775,25,0,1560462303,1
350869,835.45,8,245,-89.190421,34.354425,25,0,1560462615,1
350922,298.67,4,428,-89.20189,33.384882,25,0,1560464165,1
350963,854.12,11,630,-90.04213,33.443419,25,0,1560465098,1
351029,313.83,4,466,-90.033076,34.368621999999995,25,0,1560467870,1
351131,17.37,3,242,-88.951239,33.726158,25,0,1560471717,1
351187,263.15,4,239,-122.77463799999998,36.530422,4,0,1560474541,1
351225,300.62,4,94,-122.729783,36.368120000000005,4,0,1560476326,1
351279,819.53,8,661,-121.986276,36.770548,4,0,1560479203,1
351330,298.99,4,309,-121.720965,36.968997,4,0,1560480898,1
353079,832.39,11,528,-89.25262099999999,34.562631,25,0,1560544812,1
353194,903.51,11,31,-90.083528,33.364649,25,0,1560548144,1
353258,1035.24,11,295,-88.496431,33.714376,25,0,1560549872,1
353328,53.19,10,182,-89.513511,33.839557,25,0,1560551362,1
353342,733.32,8,301,-88.766318,34.407002,25,0,1560551686,1
353503,769.91,8,597,-74.61381999999999,40.224134,31,1,1560556332,1
353522,288.41,4,64,-121.8122,38.265345,4,0,1560557184,1
353619,780.58,8,227,-121.977273,37.101161,4,0,1560559917,1
353742,13.19,2,365,-73.510504,40.308265000000006,31,1,1560563858,1
354110,10.2,2,360,-71.369088,40.105055,34,1,1560576495,1
356421,1205.18,11,193,-90.587899,29.093432,18,1,1560632771,1
356513,870.82,8,351,-90.539356,30.375964,18,1,1560635233,1
356530,968.77,11,386,-74.573549,39.880935,31,1,1560635537,1
356549,973.97,11,282,-89.492013,30.683426,18,1,1560635890,1
356599,7.11,9,225,-89.661794,29.538086,18,1,1560636996,1
356615,826.66,12,101,-73.377756,39.530498,31,1,1560637375,1
356621,1082.07,11,337,-121.00109,37.263455,4,0,1560637398,1
356649,322.02,4,352,-73.28594100000001,41.841071,34,1,1560638077,1
356662,8.97,9,618,-122.228172,37.377443,4,0,1560638345,1
356694,239.16,6,164,-71.596701,40.418533,34,1,1560638858,1
356718,791.6,12,349,-122.391723,38.032623,4,0,1560639299,1
356766,993.05,11,189,-80.572249,40.089951,38,0,1560640085,1
356794,363.09,4,309,-80.141014,40.511863,38,0,1560640939,1
356831,310.66,4,29,-89.475888,30.951672,18,1,1560641829,1
356929,11.23,3,530,-72.24681,41.446941,34,1,1560644669,1
356983,272.12,4,415,-71.69579300000001,40.69551,34,1,1560646100,1
357014,963.63,11,200,-79.276376,39.691795,38,0,1560646755,1
357030,11.77,2,181,-80.492325,39.579559,38,0,1560647170,1
357069,309.14,4,678,-73.33845699999999,39.958154,31,1,1560648255,1
357085,780.87,9,265,-79.306116,39.822154,38,0,1560648501,1
357115,319.46,4,459,-91.043827,29.785562,18,1,1560649429,1
357208,11.88,2,389,-71.678364,40.140913,34,1,1560651743,1
357910,686.32,9,682,-79.57886500000001,39.718369,38,0,1560671533,1
358356,238.78,4,316,-90.877325,30.300407,18,1,1560683239,1
358571,20.93,7,529,-91.115994,30.599507,18,1,1560686965,1
358846,18.85,5,113,-79.541561,40.703562,38,0,1560692123,1
359429,984.69,11,486,-71.722173,41.177142,34,1,1560702207,1
360445,277.88,4,427,-89.790042,29.801203000000005,18,1,1560719642,1
360477,937.29,11,430,-71.479118,40.374979,34,1,1560720306,1
360484,1046.22,11,510,-74.35250400000001,41.192022,31,1,1560720444,1
360522,807.35,12,141,-80.66074499999999,40.585629,38,0,1560721224,1
360528,132.1,1,361,-80.32669200000001,39.982804,38,0,1560721346,1
360546,1061.31,11,555,-73.041216,41.373528,34,1,1560721620,1
360563,7.96,9,384,-72.837069,40.116654,34,1,1560721958,1
360643,898.72,11,528,-74.927812,39.608495,31,1,1560723276,1
360689,840.71,8,177,-90.436264,30.702913,18,1,1560724070,1
360776,731.23,8,269,-73.263029,41.338215000000005,34,1,1560725682,1
360983,7.8,2,99,-80.197358,40.244758,38,0,1560730977,1
361114,822.15,8,623,-80.084071,40.628757,38,0,1560734654,1
362696,650.5,8,661,-92.646508,37.871672,24,1,1560775525,1
362832,658.74,0,586,-93.377388,39.489221,24,1,1560777923,1
363096,22.12,5,207,-80.67886899999999,39.291135,38,0,1560783018,1
363941,49.44,9,673,-93.127829,38.842871,24,1,1560798322,1
364177,290.92,4,415,-92.984968,38.541135,24,1,1560802878,1
364420,48.28,10,74,-92.806554,38.998945,24,1,1560807418,1
364531,20.13,10,54,-79.429958,40.699967,38,0,1560809386,1
364579,18.52,5,258,-80.737837,38.895057,38,0,1560810378,1
364814,891.4,8,206,-96.286638,31.400759000000004,43,0,1560820362,1
364825,499.09,0,263,-95.518774,31.530652000000003,43,0,1560821164,1
364830,570.47,0,567,-95.246549,32.152873,43,0,1560821272,1
364917,324.94,4,572,-95.895244,32.165307,43,0,1560826418,1
365641,18.92,7,66,-95.779654,31.760835,43,0,1560862940,1
366412,15.38,5,350,-95.597544,32.407152,43,0,1560894614,1
366414,15.95,10,422,-95.539389,31.354382,43,0,1560894722,1
366420,18.91,7,553,-94.534577,31.880318,43,0,1560894982,1
366597,773.63,8,142,-94.317527,31.500212,43,0,1560903061,1
366607,347.88,4,196,-94.562374,32.063337,43,0,1560903527,1
366632,473.53,0,81,-95.124753,31.800585,43,0,1560904652,1
366755,8.32,9,580,-94.438802,32.855885,43,0,1560911568,1
366769,839.35,12,252,-96.034242,32.570659,43,0,1560912432,1
368345,247.47,6,603,-95.303538,33.091846000000004,43,0,1560979126,1
368453,15.41,10,453,-94.393104,32.813963,43,0,1560982974,1
368526,307.58,4,572,-82.101016,41.893363,35,0,1560985777,1
368793,22.6,2,622,-81.78115600000001,41.224848,35,0,1560998297,1
369031,313.94,4,494,-81.429407,40.833181,35,0,1561010890,1
370620,872.27,12,467,-80.865948,40.788008000000005,35,0,1561065315,1
370806,880.6,12,610,-81.735387,40.522047,35,0,1561071065,1
370867,316.57,4,270,-82.25780300000001,41.146169,35,0,1561073464,1
370994,301.01,4,130,-81.506005,40.063478,35,0,1561079715,1
371059,335.19,4,73,-81.711202,40.817989,35,0,1561081940,1
372385,1027.22,11,487,-82.240289,41.821269,35,0,1561134424,1
372631,49.88,10,453,-80.819515,41.609898,35,0,1561142177,1
372743,1139.15,11,594,-80.58874,40.383115,35,0,1561144990,1
373160,932.51,11,237,-81.34545200000001,40.039042,35,0,1561156312,1
373171,918.74,12,659,-81.973209,40.493418,35,0,1561156598,1
373179,309.97,4,20,-80.903071,40.478023,35,0,1561156804,1
373221,338.26,4,394,-81.422138,41.843246,35,0,1561157898,1
373260,875.26,11,630,-85.385081,44.842307,22,0,1561159424,1
373336,18.66,2,92,-100.572254,31.748795,43,0,1561162045,1
373396,868.52,9,93,-88.818039,41.386378,14,0,1561163989,1
373492,701.96,8,293,-81.38104200000001,26.447357,9,1,1561167554,1
373503,340.22,4,146,-87.909279,41.675511,14,0,1561168041,1
373554,381.82,4,466,-100.568144,31.612147,43,0,1561169611,1
373635,718.09,9,431,-87.182263,41.080988,14,0,1561172130,1
373637,314.39,4,12,-80.961014,25.279233,9,1,1561172237,1
374879,995.17,11,604,-101.939498,32.680235,43,0,1561208680,1
374961,893.53,12,656,-101.915965,32.829934,43,0,1561211073,1
375347,22.37,10,653,-85.88521800000001,43.711829,22,0,1561219433,1
375350,312.09,4,146,-100.985464,30.894587,43,0,1561219487,1
376201,262.94,6,413,-88.320285,41.439046000000005,14,0,1561238565,1
376280,995.42,12,33,-87.106018,44.535693,22,0,1561240032,1
376293,17.81,10,665,-81.165716,26.034018,9,1,1561240210,1
376299,702.64,12,454,-82.578028,26.780552,9,1,1561240263,1
376304,335.97,4,20,-100.303645,32.203628,43,0,1561240288,1
376348,20.52,5,493,-86.925269,45.183098,22,0,1561241268,1
376354,867.28,12,601,-82.2508,26.23273,9,1,1561241431,1
376359,902.67,12,349,-86.29313499999999,44.196943,22,0,1561241535,1
376437,18.45,7,562,-88.324523,40.177245,14,0,1561242887,1
376479,9.22,13,335,-85.705446,45.037414,22,0,1561243539,1
376506,346.49,4,86,-100.21551,32.771207000000004,43,0,1561244289,1
376548,788.44,12,462,-88.65365899999999,40.189497,14,0,1561245659,1
376557,297.16,4,608,-81.707738,26.966265000000003,9,1,1561245781,1
376565,903.44,12,224,-89.021879,41.081532,14,0,1561245948,1
376662,742.73,9,598,-87.50438,41.463167,14,0,1561248676,1
376707,1084.16,12,656,-88.919516,41.547873,14,0,1561250333,1
376742,350.69,4,309,-81.494163,25.118898,9,1,1561251115,1
376782,671.97,9,641,-85.25331800000001,44.761219,22,0,1561252380,1
376795,320.87,4,217,-100.469193,30.967341,43,0,1561252765,1
376883,752.39,8,416,-88.486789,41.679054,14,0,1561255104,1
376892,973.94,12,429,-88.673282,42.12266,14,0,1561255438,1
378451,8.62,9,225,-81.143334,26.822315000000003,9,1,1561294926,1
378955,96.97,1,686,-100.101672,31.455217,43,0,1561304466,1
380005,658.74,12,67,-87.06155,44.559262,22,0,1561323692,1
380085,17.27,5,102,-87.487687,40.351433,14,0,1561325088,1
380095,750.66,12,467,-101.650476,32.619076,43,0,1561325175,1
380288,10.91,13,339,-86.506437,45.468849,22,0,1561328118,1
380311,625.52,12,484,-87.815508,41.054344,14,0,1561328381,1
380323,489.58,0,619,-87.170971,40.934619,14,0,1561328513,1
380333,941.21,11,630,-81.781316,26.646248,9,1,1561328778,1
380352,19.03,7,683,-85.249388,44.252149,22,0,1561329117,1
380395,1157.53,11,337,-101.868176,31.084004,43,0,1561329892,1
380445,768.12,8,65,-101.831236,31.907635,43,0,1561330723,1
380724,398.84,0,288,-81.13699100000001,36.955824,27,0,1561339643,1
380746,7.2,9,137,-81.374119,35.757126,27,0,1561340169,1
380859,9.88,2,92,-80.72156600000001,35.959990000000005,27,0,1561343025,1
380885,9.1,9,298,-81.63954100000001,36.63656,27,0,1561343817,1
381542,7.49,9,222,-80.883223,35.62747,27,0,1561361709,1
383899,207.35,6,188,-80.22940600000001,36.491906,27,0,1561410460,1
384625,351.52,4,678,-80.516874,36.04844,27,0,1561440246,1
386283,11.61,2,444,-80.91705400000001,41.442048,38,1,1561517062,1
386766,299.32,4,442,-80.906891,41.0825,38,1,1561544390,1
386866,676.37,8,405,-79.56567199999999,41.201832,38,1,1561548295,1
387978,325.83,4,466,-80.04272900000001,40.050934000000005,38,1,1561584906,1
387996,1007.57,11,72,-80.552231,40.44492,38,1,1561585678,1
388132,295.39,4,194,-80.41526400000001,41.128114,38,1,1561591074,1
388219,294.66,4,572,-79.45207099999999,40.483817,38,1,1561595567,1
388258,300.41,4,427,-81.293123,41.113968,38,1,1561597669,1
388330,300.47,4,12,-80.86519100000001,41.250381,38,1,1561600700,1
388374,288.95,4,336,-80.05018000000001,41.053119,38,1,1561602393,1
390150,763.54,8,206,-80.84276,39.908185,38,1,1561669430,1
390237,778.05,8,405,-79.547138,41.370377000000005,38,1,1561672057,1
390289,114.0,1,170,-80.796304,41.396847,38,1,1561673801,1
390376,962.04,11,72,-80.11167900000001,40.108535,38,1,1561676305,1
390430,980.36,12,17,-80.203019,32.998763000000004,40,0,1561679053,1
390470,1008.22,8,142,-90.616832,29.149831,18,1,1561681010,1
391765,765.5,12,601,-77.910966,33.682425,27,1,1561735864,1
391951,1124.86,12,246,-80.833113,33.917958,40,0,1561741651,1
392220,935.03,11,105,-93.846942,45.779696,23,1,1561750028,1
392308,261.49,4,533,-95.297271,46.461502,23,1,1561753194,1
392388,931.04,12,22,-81.749625,39.704709,35,1,1561755834,1
392394,21.17,7,169,-81.210642,33.933408,40,0,1561755908,1
392408,748.73,12,656,-81.052283,41.002807,35,1,1561756296,1
392444,822.01,11,571,-89.22882299999999,30.676499,18,1,1561757327,1
392468,305.54,4,442,-77.889475,35.055908,27,1,1561757853,1
392480,314.13,4,268,-77.589464,33.462747,27,1,1561758197,1
392506,52.45,10,254,-81.734533,39.617744,35,1,1561758765,1
392525,1010.36,11,209,-82.419377,27.254978,9,1,1561759218,1
392536,827.17,12,131,-81.502872,40.076558,35,1,1561759524,1
392537,1054.06,11,174,-77.860288,34.195890000000006,27,1,1561759539,1
392554,977.69,11,200,-81.51993900000001,40.195438,35,1,1561760332,1
392560,694.01,8,303,-81.068423,40.064345,35,1,1561760593,1
392566,712.35,8,623,-90.917974,30.417823,18,1,1561760860,1
392619,1063.28,11,200,-78.626704,34.835307,27,1,1561761943,1
392651,287.55,4,608,-81.50041,27.682293,9,1,1561762992,1
392655,824.92,9,587,-80.400948,33.425116,40,0,1561763063,1
392715,294.89,4,645,-82.304135,28.921833000000003,9,1,1561765154,1
392746,296.82,4,329,-80.790111,28.159204,9,1,1561766034,1
392751,9.68,2,117,-82.514009,28.72602,9,1,1561766152,1
392822,10.06,2,407,-95.353933,46.394314,23,1,1561768346,1
392872,310.54,4,608,-93.463155,46.293289,23,1,1561769905,1
392881,298.4,4,466,-81.13118399999999,28.394223,9,1,1561770318,1
392904,293.04,4,29,-82.036448,27.670603000000003,9,1,1561771065,1
392916,298.62,4,12,-89.20553699999999,30.344914000000003,18,1,1561771536,1
392942,20.06,2,522,-81.244157,41.140476,35,1,1561772239,1
392972,756.17,8,434,-90.977827,29.969131,18,1,1561772962,1
393001,331.27,4,64,-93.918139,45.845941,23,1,1561773928,1
393010,20.55,2,622,-77.74306,34.263069,27,1,1561774254,1
393032,904.15,8,327,-82.11508,28.159294,9,1,1561775249,1
393052,17.61,3,280,-82.076593,36.668171,17,0,1561775939,1
393247,303.49,4,427,-80.922797,28.488208,9,1,1561782621,1
394990,50.28,9,156,-80.482311,41.273864,35,1,1561828146,1
395649,1268.18,11,536,-80.21682,40.186126,35,1,1561842142,1
395702,316.25,4,241,-83.029747,37.441318,17,0,1561843198,1
395706,744.63,8,524,-82.136531,27.12797,9,1,1561843317,1
395713,957.31,11,593,-80.448024,40.671785,35,1,1561843449,1
395736,351.11,4,241,-81.466495,39.742274,35,1,1561843825,1
395738,955.89,12,67,-81.512189,41.173369,35,1,1561843909,1
395763,22.34,7,78,-81.836084,32.853091,40,0,1561844451,1
395794,765.07,8,172,-93.758145,45.146833,23,1,1561845086,1
395795,49.15,10,159,-77.81169,33.712989,27,1,1561845097,1
395804,759.52,12,201,-81.72182600000001,40.742952,35,1,1561845297,1
395807,768.84,8,475,-79.19290699999999,34.472579,27,1,1561845356,1
395820,780.01,12,400,-90.05708800000001,30.555881,18,1,1561845635,1
395850,751.61,12,454,-90.434202,29.309836,18,1,1561846128,1
395871,339.17,4,268,-77.500031,34.709581,27,1,1561846609,1
